instance_name,family,n_variables,n_quadratic_terms,qubo_json,p,gamma,beta,topology,topology_n_directed_edges,topology_n_undirected_edges,topology_is_connected,optimization_level,seed_transpiler,pre_transpile_n_qubits,pre_transpile_depth,pre_transpile_gate_count,pre_transpile_2q_count,pre_transpile_ops_json,transpiled_n_qubits,transpiled_depth,transpiled_gate_count,transpiled_2q_count,swap_count,cx_count,transpilation_time_sec,transpiled_ops_json,depth_overhead,twoq_overhead,failure_flag,failure_message,n_edges,density,avg_degree,max_degree,degree_std,weighted_degree_mean,weighted_degree_max,weighted_degree_std,quadratic_coeff_min,quadratic_coeff_max,quadratic_coeff_abs_mean,quadratic_coeff_abs_max,quadratic_coeff_range,coefficient_entropy,coefficient_concentration,connected_components,largest_component_size,community_count,modularity,edge_to_variable_ratio,swap_per_qubo_edge,transpiled_2q_per_qubo_edge,depth_per_qubo_edge,gate_count_overhead
scheduling_ops12_machines2_conf0.35_seed101,scheduling_toy,24,48,data/instances_rq1_extended/scheduling_ops12_machines2_conf0.35_seed101.json,1,0.7,0.3,grid_2d,76,38,True,1,123,24,27,218,96,"{""barrier"": 2, ""cx"": 96, ""h"": 24, ""rx"": 24, ""rz"": 72}",24,48,387,121,25,96,0.0027145829517394,"{""barrier"": 2, ""cx"": 96, ""rz"": 192, ""swap"": 25, ""sx"": 72}",1.7777777777777777,1.2604166666666667,False,,48,0.1739130434782608,4.0,6.0,1.1547005383792517,38.0,50.0,6.928203230275509,6.0,20.0,9.5,20.0,14.0,0.9550171724111998,0.043859649122807,1,24,5,0.5264696829793782,2.0,0.5208333333333334,2.5208333333333335,1.0,1.775229357798165
scheduling_ops12_machines2_conf0.35_seed101,scheduling_toy,24,48,data/instances_rq1_extended/scheduling_ops12_machines2_conf0.35_seed101.json,1,0.7,0.3,heavy_hex_like,72,36,True,1,123,24,27,218,96,"{""barrier"": 2, ""cx"": 96, ""h"": 24, ""rx"": 24, ""rz"": 72}",24,65,397,131,35,96,0.0027152909897267,"{""barrier"": 2, ""cx"": 96, ""rz"": 192, ""swap"": 35, ""sx"": 72}",2.407407407407407,1.3645833333333333,False,,48,0.1739130434782608,4.0,6.0,1.1547005383792517,38.0,50.0,6.928203230275509,6.0,20.0,9.5,20.0,14.0,0.9550171724111998,0.043859649122807,1,24,5,0.5264696829793782,2.0,0.7291666666666666,2.7291666666666665,1.3541666666666667,1.8211009174311927
scheduling_ops12_machines2_conf0.35_seed101,scheduling_toy,24,48,data/instances_rq1_extended/scheduling_ops12_machines2_conf0.35_seed101.json,1,0.7,0.3,fully_connected,552,276,True,1,123,24,27,218,96,"{""barrier"": 2, ""cx"": 96, ""h"": 24, ""rx"": 24, ""rz"": 72}",24,33,362,96,0,96,0.0042684159707278,"{""barrier"": 2, ""cx"": 96, ""rz"": 192, ""sx"": 72}",1.2222222222222223,1.0,False,,48,0.1739130434782608,4.0,6.0,1.1547005383792517,38.0,50.0,6.928203230275509,6.0,20.0,9.5,20.0,14.0,0.9550171724111998,0.043859649122807,1,24,5,0.5264696829793782,2.0,0.0,2.0,0.6875,1.6605504587155964
scheduling_ops16_machines2_conf0.35_seed101,scheduling_toy,32,88,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed101.json,1,0.7,0.3,line,62,31,True,1,123,32,51,362,176,"{""barrier"": 2, ""cx"": 176, ""h"": 32, ""rx"": 32, ""rz"": 120}",32,132,839,461,285,176,0.0057133749360218,"{""barrier"": 2, ""cx"": 176, ""rz"": 280, ""swap"": 285, ""sx"": 96}",2.588235294117647,2.6193181818181817,False,,88,0.1774193548387097,5.5,7.0,1.0,47.0,56.0,6.0,6.0,20.0,8.545454545454545,20.0,14.0,0.9645573207385209,0.026595744680851,1,32,6,0.442154255319149,2.75,3.2386363636363638,5.238636363636363,1.5,2.31767955801105
scheduling_ops16_machines2_conf0.35_seed101,scheduling_toy,32,88,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed101.json,1,0.7,0.3,grid_2d,104,52,True,1,123,32,51,362,176,"{""barrier"": 2, ""cx"": 176, ""h"": 32, ""rx"": 32, ""rz"": 120}",32,109,639,261,85,176,0.0038419590564444,"{""barrier"": 2, ""cx"": 176, ""rz"": 280, ""swap"": 85, ""sx"": 96}",2.1372549019607843,1.4829545454545454,False,,88,0.1774193548387097,5.5,7.0,1.0,47.0,56.0,6.0,6.0,20.0,8.545454545454545,20.0,14.0,0.9645573207385209,0.026595744680851,1,32,6,0.442154255319149,2.75,0.9659090909090909,2.965909090909091,1.2386363636363635,1.7651933701657458
scheduling_ops16_machines2_conf0.35_seed101,scheduling_toy,32,88,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed101.json,1,0.7,0.3,heavy_hex_like,96,48,True,1,123,32,51,362,176,"{""barrier"": 2, ""cx"": 176, ""h"": 32, ""rx"": 32, ""rz"": 120}",32,107,701,323,147,176,0.0039975830586627,"{""barrier"": 2, ""cx"": 176, ""rz"": 280, ""swap"": 147, ""sx"": 96}",2.0980392156862746,1.8352272727272727,False,,88,0.1774193548387097,5.5,7.0,1.0,47.0,56.0,6.0,6.0,20.0,8.545454545454545,20.0,14.0,0.9645573207385209,0.026595744680851,1,32,6,0.442154255319149,2.75,1.6704545454545454,3.6704545454545454,1.2159090909090908,1.9364640883977902
scheduling_ops16_machines2_conf0.35_seed101,scheduling_toy,32,88,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed101.json,1,0.7,0.3,fully_connected,992,496,True,1,123,32,51,362,176,"{""barrier"": 2, ""cx"": 176, ""h"": 32, ""rx"": 32, ""rz"": 120}",32,57,554,176,0,176,0.0065445420332252,"{""barrier"": 2, ""cx"": 176, ""rz"": 280, ""sx"": 96}",1.1176470588235294,1.0,False,,88,0.1774193548387097,5.5,7.0,1.0,47.0,56.0,6.0,6.0,20.0,8.545454545454545,20.0,14.0,0.9645573207385209,0.026595744680851,1,32,6,0.442154255319149,2.75,0.0,2.0,0.6477272727272727,1.5303867403314917
scheduling_ops4_machines2_conf0.35_seed202,scheduling_toy,8,8,data/instances_rq1_extended/scheduling_ops4_machines2_conf0.35_seed202.json,1,0.7,0.3,line,14,7,True,1,123,8,12,50,16,"{""barrier"": 2, ""cx"": 16, ""h"": 8, ""rx"": 8, ""rz"": 16}",8,22,101,19,3,16,0.0018496249103918,"{""barrier"": 2, ""cx"": 16, ""rz"": 56, ""swap"": 3, ""sx"": 24}",1.8333333333333333,1.1875,False,,8,0.2857142857142857,2.0,3.0,0.7071067811865476,26.0,32.0,4.242640687119285,6.0,20.0,13.0,20.0,14.0,0.9264499457640246,0.1923076923076923,2,6,4,0.5125739644970415,1.0,0.375,2.375,2.75,2.02
scheduling_ops4_machines2_conf0.35_seed202,scheduling_toy,8,8,data/instances_rq1_extended/scheduling_ops4_machines2_conf0.35_seed202.json,1,0.7,0.3,grid_2d,20,10,True,1,123,8,12,50,16,"{""barrier"": 2, ""cx"": 16, ""h"": 8, ""rx"": 8, ""rz"": 16}",8,18,98,16,0,16,0.0015185419470071,"{""barrier"": 2, ""cx"": 16, ""rz"": 56, ""sx"": 24}",1.5,1.0,False,,8,0.2857142857142857,2.0,3.0,0.7071067811865476,26.0,32.0,4.242640687119285,6.0,20.0,13.0,20.0,14.0,0.9264499457640246,0.1923076923076923,2,6,4,0.5125739644970415,1.0,0.0,2.0,2.25,1.96
scheduling_ops4_machines2_conf0.35_seed202,scheduling_toy,8,8,data/instances_rq1_extended/scheduling_ops4_machines2_conf0.35_seed202.json,1,0.7,0.3,heavy_hex_like,20,10,True,1,123,8,12,50,16,"{""barrier"": 2, ""cx"": 16, ""h"": 8, ""rx"": 8, ""rz"": 16}",8,19,99,17,1,16,0.0017728330567479,"{""barrier"": 2, ""cx"": 16, ""rz"": 56, ""swap"": 1, ""sx"": 24}",1.5833333333333333,1.0625,False,,8,0.2857142857142857,2.0,3.0,0.7071067811865476,26.0,32.0,4.242640687119285,6.0,20.0,13.0,20.0,14.0,0.9264499457640246,0.1923076923076923,2,6,4,0.5125739644970415,1.0,0.125,2.125,2.375,1.98
scheduling_ops4_machines2_conf0.35_seed202,scheduling_toy,8,8,data/instances_rq1_extended/scheduling_ops4_machines2_conf0.35_seed202.json,1,0.7,0.3,fully_connected,56,28,True,1,123,8,12,50,16,"{""barrier"": 2, ""cx"": 16, ""h"": 8, ""rx"": 8, ""rz"": 16}",8,18,98,16,0,16,0.0016330420039594,"{""barrier"": 2, ""cx"": 16, ""rz"": 56, ""sx"": 24}",1.5,1.0,False,,8,0.2857142857142857,2.0,3.0,0.7071067811865476,26.0,32.0,4.242640687119285,6.0,20.0,13.0,20.0,14.0,0.9264499457640246,0.1923076923076923,2,6,4,0.5125739644970415,1.0,0.0,2.0,2.25,1.96
scheduling_ops6_machines2_conf0.35_seed202,scheduling_toy,12,16,data/instances_rq1_extended/scheduling_ops6_machines2_conf0.35_seed202.json,1,0.7,0.3,line,22,11,True,1,123,12,15,86,32,"{""barrier"": 2, ""cx"": 32, ""h"": 12, ""rx"": 12, ""rz"": 28}",12,26,169,43,11,32,0.0018698750063776,"{""barrier"": 2, ""cx"": 32, ""rz"": 88, ""swap"": 11, ""sx"": 36}",1.7333333333333334,1.34375,False,,16,0.2424242424242424,2.6666666666666665,4.0,0.74535599249993,30.0,38.0,4.47213595499958,6.0,20.0,11.25,20.0,14.0,0.937228383207756,0.1111111111111111,1,12,4,0.5172839506172838,1.3333333333333333,0.6875,2.6875,1.625,1.9651162790697674
scheduling_ops6_machines2_conf0.35_seed202,scheduling_toy,12,16,data/instances_rq1_extended/scheduling_ops6_machines2_conf0.35_seed202.json,1,0.7,0.3,grid_2d,34,17,True,1,123,12,15,86,32,"{""barrier"": 2, ""cx"": 32, ""h"": 12, ""rx"": 12, ""rz"": 28}",12,23,161,35,3,32,0.0019717919640243,"{""barrier"": 2, ""cx"": 32, ""rz"": 88, ""swap"": 3, ""sx"": 36}",1.5333333333333334,1.09375,False,,16,0.2424242424242424,2.6666666666666665,4.0,0.74535599249993,30.0,38.0,4.47213595499958,6.0,20.0,11.25,20.0,14.0,0.937228383207756,0.1111111111111111,1,12,4,0.5172839506172838,1.3333333333333333,0.1875,2.1875,1.4375,1.872093023255814
scheduling_ops6_machines2_conf0.35_seed202,scheduling_toy,12,16,data/instances_rq1_extended/scheduling_ops6_machines2_conf0.35_seed202.json,1,0.7,0.3,heavy_hex_like,34,17,True,1,123,12,15,86,32,"{""barrier"": 2, ""cx"": 32, ""h"": 12, ""rx"": 12, ""rz"": 28}",12,27,164,38,6,32,0.0019181669922545,"{""barrier"": 2, ""cx"": 32, ""rz"": 88, ""swap"": 6, ""sx"": 36}",1.8,1.1875,False,,16,0.2424242424242424,2.6666666666666665,4.0,0.74535599249993,30.0,38.0,4.47213595499958,6.0,20.0,11.25,20.0,14.0,0.937228383207756,0.1111111111111111,1,12,4,0.5172839506172838,1.3333333333333333,0.375,2.375,1.6875,1.9069767441860466
scheduling_ops6_machines2_conf0.35_seed202,scheduling_toy,12,16,data/instances_rq1_extended/scheduling_ops6_machines2_conf0.35_seed202.json,1,0.7,0.3,fully_connected,132,66,True,1,123,12,15,86,32,"{""barrier"": 2, ""cx"": 32, ""h"": 12, ""rx"": 12, ""rz"": 28}",12,21,158,32,0,32,0.0020673749968409,"{""barrier"": 2, ""cx"": 32, ""rz"": 88, ""sx"": 36}",1.4,1.0,False,,16,0.2424242424242424,2.6666666666666665,4.0,0.74535599249993,30.0,38.0,4.47213595499958,6.0,20.0,11.25,20.0,14.0,0.937228383207756,0.1111111111111111,1,12,4,0.5172839506172838,1.3333333333333333,0.0,2.0,1.3125,1.8372093023255813
scheduling_ops8_machines2_conf0.35_seed202,scheduling_toy,16,26,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed202.json,1,0.7,0.3,line,30,15,True,1,123,16,21,128,52,"{""barrier"": 2, ""cx"": 52, ""h"": 16, ""rx"": 16, ""rz"": 42}",16,39,247,75,23,52,0.0021560420282185,"{""barrier"": 2, ""cx"": 52, ""rz"": 122, ""swap"": 23, ""sx"": 48}",1.8571428571428572,1.4423076923076923,False,,26,0.2166666666666666,3.25,4.0,0.82915619758885,33.5,38.0,4.9749371855331,6.0,20.0,10.307692307692308,20.0,14.0,0.9454716093917448,0.0746268656716417,1,16,4,0.5164847404767208,1.625,0.8846153846153846,2.8846153846153846,1.5,1.9296875
scheduling_ops8_machines2_conf0.35_seed202,scheduling_toy,16,26,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed202.json,1,0.7,0.3,grid_2d,48,24,True,1,123,16,21,128,52,"{""barrier"": 2, ""cx"": 52, ""h"": 16, ""rx"": 16, ""rz"": 42}",16,41,234,62,10,52,0.002285375026986,"{""barrier"": 2, ""cx"": 52, ""rz"": 122, ""swap"": 10, ""sx"": 48}",1.9523809523809523,1.1923076923076923,False,,26,0.2166666666666666,3.25,4.0,0.82915619758885,33.5,38.0,4.9749371855331,6.0,20.0,10.307692307692308,20.0,14.0,0.9454716093917448,0.0746268656716417,1,16,4,0.5164847404767208,1.625,0.38461538461538464,2.3846153846153846,1.5769230769230769,1.828125
scheduling_ops8_machines2_conf0.35_seed202,scheduling_toy,16,26,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed202.json,1,0.7,0.3,heavy_hex_like,46,23,True,1,123,16,21,128,52,"{""barrier"": 2, ""cx"": 52, ""h"": 16, ""rx"": 16, ""rz"": 42}",16,43,238,66,14,52,0.0021171249682083,"{""barrier"": 2, ""cx"": 52, ""rz"": 122, ""swap"": 14, ""sx"": 48}",2.047619047619047,1.2692307692307692,False,,26,0.2166666666666666,3.25,4.0,0.82915619758885,33.5,38.0,4.9749371855331,6.0,20.0,10.307692307692308,20.0,14.0,0.9454716093917448,0.0746268656716417,1,16,4,0.5164847404767208,1.625,0.5384615384615384,2.5384615384615383,1.6538461538461537,1.859375
scheduling_ops8_machines2_conf0.35_seed202,scheduling_toy,16,26,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed202.json,1,0.7,0.3,fully_connected,240,120,True,1,123,16,21,128,52,"{""barrier"": 2, ""cx"": 52, ""h"": 16, ""rx"": 16, ""rz"": 42}",16,27,224,52,0,52,0.0026644999161362,"{""barrier"": 2, ""cx"": 52, ""rz"": 122, ""sx"": 48}",1.2857142857142858,1.0,False,,26,0.2166666666666666,3.25,4.0,0.82915619758885,33.5,38.0,4.9749371855331,6.0,20.0,10.307692307692308,20.0,14.0,0.9454716093917448,0.0746268656716417,1,16,4,0.5164847404767208,1.625,0.0,2.0,1.0384615384615385,1.75
scheduling_ops12_machines2_conf0.35_seed202,scheduling_toy,24,64,data/instances_rq1_extended/scheduling_ops12_machines2_conf0.35_seed202.json,1,0.7,0.3,line,46,23,True,1,123,24,39,266,128,"{""barrier"": 2, ""cx"": 128, ""h"": 24, ""rx"": 24, ""rz"": 88}",24,102,571,289,161,128,0.0031067921081557,"{""barrier"": 2, ""cx"": 128, ""rz"": 208, ""swap"": 161, ""sx"": 72}",2.6153846153846154,2.2578125,False,,64,0.2318840579710145,5.333333333333333,8.0,1.178511301977579,46.0,62.0,7.0710678118654755,6.0,20.0,8.625,20.0,14.0,0.9613932539684577,0.036231884057971,1,24,5,0.4286126864104179,2.6666666666666665,2.515625,4.515625,1.59375,2.1466165413533833
scheduling_ops12_machines2_conf0.35_seed202,scheduling_toy,24,64,data/instances_rq1_extended/scheduling_ops12_machines2_conf0.35_seed202.json,1,0.7,0.3,grid_2d,76,38,True,1,123,24,39,266,128,"{""barrier"": 2, ""cx"": 128, ""h"": 24, ""rx"": 24, ""rz"": 88}",24,81,463,181,53,128,0.0031907079974189,"{""barrier"": 2, ""cx"": 128, ""rz"": 208, ""swap"": 53, ""sx"": 72}",2.076923076923077,1.4140625,False,,64,0.2318840579710145,5.333333333333333,8.0,1.178511301977579,46.0,62.0,7.0710678118654755,6.0,20.0,8.625,20.0,14.0,0.9613932539684577,0.036231884057971,1,24,5,0.4286126864104179,2.6666666666666665,0.828125,2.828125,1.265625,1.7406015037593985
scheduling_ops12_machines2_conf0.35_seed202,scheduling_toy,24,64,data/instances_rq1_extended/scheduling_ops12_machines2_conf0.35_seed202.json,1,0.7,0.3,heavy_hex_like,72,36,True,1,123,24,39,266,128,"{""barrier"": 2, ""cx"": 128, ""h"": 24, ""rx"": 24, ""rz"": 88}",24,113,489,207,79,128,0.0031162090599536,"{""barrier"": 2, ""cx"": 128, ""rz"": 208, ""swap"": 79, ""sx"": 72}",2.897435897435898,1.6171875,False,,64,0.2318840579710145,5.333333333333333,8.0,1.178511301977579,46.0,62.0,7.0710678118654755,6.0,20.0,8.625,20.0,14.0,0.9613932539684577,0.036231884057971,1,24,5,0.4286126864104179,2.6666666666666665,1.234375,3.234375,1.765625,1.8383458646616542
scheduling_ops12_machines2_conf0.35_seed202,scheduling_toy,24,64,data/instances_rq1_extended/scheduling_ops12_machines2_conf0.35_seed202.json,1,0.7,0.3,fully_connected,552,276,True,1,123,24,39,266,128,"{""barrier"": 2, ""cx"": 128, ""h"": 24, ""rx"": 24, ""rz"": 88}",24,45,410,128,0,128,0.0043114580912515,"{""barrier"": 2, ""cx"": 128, ""rz"": 208, ""sx"": 72}",1.1538461538461535,1.0,False,,64,0.2318840579710145,5.333333333333333,8.0,1.178511301977579,46.0,62.0,7.0710678118654755,6.0,20.0,8.625,20.0,14.0,0.9613932539684577,0.036231884057971,1,24,5,0.4286126864104179,2.6666666666666665,0.0,2.0,0.703125,1.5413533834586466
scheduling_ops16_machines2_conf0.35_seed202,scheduling_toy,32,104,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed202.json,1,0.7,0.3,line,62,31,True,1,123,32,57,410,208,"{""barrier"": 2, ""cx"": 208, ""h"": 32, ""rx"": 32, ""rz"": 136}",32,146,967,573,365,208,0.0046934590209275,"{""barrier"": 2, ""cx"": 208, ""rz"": 296, ""swap"": 365, ""sx"": 96}",2.56140350877193,2.7548076923076925,False,,104,0.2096774193548387,6.5,10.0,1.541103500742244,53.0,74.0,9.246621004453464,6.0,20.0,8.153846153846153,20.0,14.0,0.968219924656232,0.0235849056603773,1,32,5,0.4208459416162334,3.25,3.5096153846153846,5.509615384615385,1.4038461538461537,2.3585365853658535
scheduling_ops16_machines2_conf0.35_seed202,scheduling_toy,32,104,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed202.json,1,0.7,0.3,grid_2d,104,52,True,1,123,32,57,410,208,"{""barrier"": 2, ""cx"": 208, ""h"": 32, ""rx"": 32, ""rz"": 136}",32,145,704,310,102,208,0.0040748750325292,"{""barrier"": 2, ""cx"": 208, ""rz"": 296, ""swap"": 102, ""sx"": 96}",2.543859649122807,1.4903846153846154,False,,104,0.2096774193548387,6.5,10.0,1.541103500742244,53.0,74.0,9.246621004453464,6.0,20.0,8.153846153846153,20.0,14.0,0.968219924656232,0.0235849056603773,1,32,5,0.4208459416162334,3.25,0.9807692307692307,2.980769230769231,1.3942307692307692,1.7170731707317073
scheduling_ops16_machines2_conf0.35_seed202,scheduling_toy,32,104,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed202.json,1,0.7,0.3,heavy_hex_like,96,48,True,1,123,32,57,410,208,"{""barrier"": 2, ""cx"": 208, ""h"": 32, ""rx"": 32, ""rz"": 136}",32,146,793,399,191,208,0.0046237499918788,"{""barrier"": 2, ""cx"": 208, ""rz"": 296, ""swap"": 191, ""sx"": 96}",2.56140350877193,1.9182692307692308,False,,104,0.2096774193548387,6.5,10.0,1.541103500742244,53.0,74.0,9.246621004453464,6.0,20.0,8.153846153846153,20.0,14.0,0.968219924656232,0.0235849056603773,1,32,5,0.4208459416162334,3.25,1.8365384615384615,3.8365384615384617,1.4038461538461537,1.9341463414634146
scheduling_ops16_machines2_conf0.35_seed202,scheduling_toy,32,104,data/instances_rq1_extended/scheduling_ops16_machines2_conf0.35_seed202.json,1,0.7,0.3,fully_connected,992,496,True,1,123,32,57,410,208,"{""barrier"": 2, ""cx"": 208, ""h"": 32, ""rx"": 32, ""rz"": 136}",32,63,602,208,0,208,0.0068478339817374,"{""barrier"": 2, ""cx"": 208, ""rz"": 296, ""sx"": 96}",1.105263157894737,1.0,False,,104,0.2096774193548387,6.5,10.0,1.541103500742244,53.0,74.0,9.246621004453464,6.0,20.0,8.153846153846153,20.0,14.0,0.968219924656232,0.0235849056603773,1,32,5,0.4208459416162334,3.25,0.0,2.0,0.6057692307692307,1.4682926829268292
scheduling_ops4_machines2_conf0.35_seed303,scheduling_toy,8,10,data/instances_rq1_extended/scheduling_ops4_machines2_conf0.35_seed303.json,1,0.7,0.3,line,14,7,True,1,123,8,12,56,20,"{""barrier"": 2, ""cx"": 20, ""h"": 8, ""rx"": 8, ""rz"": 18}",8,22,109,25,5,20,0.0017942080739885,"{""barrier"": 2, ""cx"": 20, ""rz"": 58, ""swap"": 5, ""sx"": 24}",1.8333333333333333,1.25,False,,10,0.3571428571428571,2.5,3.0,0.5,29.0,32.0,3.0,6.0,20.0,11.6,20.0,14.0,0.9257007076154514,0.1724137931034483,1,8,4,0.4369797859690845,1.25,0.5,2.5,2.2,1.9464285714285714
scheduling_ops4_machines2_conf0.35_seed303,scheduling_toy,8,10,data/instances_rq1_extended/scheduling_ops4_machines2_conf0.35_seed303.json,1,0.7,0.3,grid_2d,20,10,True,1,123,8,12,56,20,"{""barrier"": 2, ""cx"": 20, ""h"": 8, ""rx"": 8, ""rz"": 18}",8,22,106,22,2,20,0.0018326670397073,"{""barrier"": 2, ""cx"": 20, ""rz"": 58, ""swap"": 2, ""sx"": 24}",1.8333333333333333,1.1,False,,10,0.3571428571428571,2.5,3.0,0.5,29.0,32.0,3.0,6.0,20.0,11.6,20.0,14.0,0.9257007076154514,0.1724137931034483,1,8,4,0.4369797859690845,1.25,0.2,2.2,2.2,1.8928571428571428
scheduling_ops4_machines2_conf0.35_seed303,scheduling_toy,8,10,data/instances_rq1_extended/scheduling_ops4_machines2_conf0.35_seed303.json,1,0.7,0.3,heavy_hex_like,20,10,True,1,123,8,12,56,20,"{""barrier"": 2, ""cx"": 20, ""h"": 8, ""rx"": 8, ""rz"": 18}",8,24,107,23,3,20,0.0018014170927926,"{""barrier"": 2, ""cx"": 20, ""rz"": 58, ""swap"": 3, ""sx"": 24}",2.0,1.15,False,,10,0.3571428571428571,2.5,3.0,0.5,29.0,32.0,3.0,6.0,20.0,11.6,20.0,14.0,0.9257007076154514,0.1724137931034483,1,8,4,0.4369797859690845,1.25,0.3,2.3,2.4,1.9107142857142858
scheduling_ops4_machines2_conf0.35_seed303,scheduling_toy,8,10,data/instances_rq1_extended/scheduling_ops4_machines2_conf0.35_seed303.json,1,0.7,0.3,fully_connected,56,28,True,1,123,8,12,56,20,"{""barrier"": 2, ""cx"": 20, ""h"": 8, ""rx"": 8, ""rz"": 18}",8,18,104,20,0,20,0.0017781249480322,"{""barrier"": 2, ""cx"": 20, ""rz"": 58, ""sx"": 24}",1.5,1.0,False,,10,0.3571428571428571,2.5,3.0,0.5,29.0,32.0,3.0,6.0,20.0,11.6,20.0,14.0,0.9257007076154514,0.1724137931034483,1,8,4,0.4369797859690845,1.25,0.0,2.0,1.8,1.8571428571428572
scheduling_ops6_machines2_conf0.35_seed303,scheduling_toy,12,22,data/instances_rq1_extended/scheduling_ops6_machines2_conf0.35_seed303.json,1,0.7,0.3,line,22,11,True,1,123,12,24,104,44,"{""barrier"": 2, ""cx"": 44, ""h"": 12, ""rx"": 12, ""rz"": 34}",12,42,196,64,20,44,0.0020693750120699,"{""barrier"": 2, ""cx"": 44, ""rz"": 94, ""swap"": 20, ""sx"": 36}",1.75,1.4545454545454546,False,,22,0.3333333333333333,3.6666666666666665,5.0,0.9428090415820634,36.0,44.0,5.656854249492381,6.0,20.0,9.818181818181818,20.0,14.0,0.9429327491469246,0.0925925925925925,1,12,4,0.4014060356652949,1.8333333333333333,0.9090909090909091,2.909090909090909,1.9090909090909092,1.8846153846153846
scheduling_ops6_machines2_conf0.35_seed303,scheduling_toy,12,22,data/instances_rq1_extended/scheduling_ops6_machines2_conf0.35_seed303.json,1,0.7,0.3,grid_2d,34,17,True,1,123,12,24,104,44,"{""barrier"": 2, ""cx"": 44, ""h"": 12, ""rx"": 12, ""rz"": 34}",12,35,183,51,7,44,0.0020033330656588,"{""barrier"": 2, ""cx"": 44, ""rz"": 94, ""swap"": 7, ""sx"": 36}",1.4583333333333333,1.1590909090909092,False,,22,0.3333333333333333,3.6666666666666665,5.0,0.9428090415820634,36.0,44.0,5.656854249492381,6.0,20.0,9.818181818181818,20.0,14.0,0.9429327491469246,0.0925925925925925,1,12,4,0.4014060356652949,1.8333333333333333,0.3181818181818182,2.3181818181818183,1.5909090909090908,1.7596153846153846
scheduling_ops6_machines2_conf0.35_seed303,scheduling_toy,12,22,data/instances_rq1_extended/scheduling_ops6_machines2_conf0.35_seed303.json,1,0.7,0.3,heavy_hex_like,34,17,True,1,123,12,24,104,44,"{""barrier"": 2, ""cx"": 44, ""h"": 12, ""rx"": 12, ""rz"": 34}",12,45,188,56,12,44,0.0021620829356834,"{""barrier"": 2, ""cx"": 44, ""rz"": 94, ""swap"": 12, ""sx"": 36}",1.875,1.2727272727272727,False,,22,0.3333333333333333,3.6666666666666665,5.0,0.9428090415820634,36.0,44.0,5.656854249492381,6.0,20.0,9.818181818181818,20.0,14.0,0.9429327491469246,0.0925925925925925,1,12,4,0.4014060356652949,1.8333333333333333,0.5454545454545454,2.5454545454545454,2.0454545454545454,1.8076923076923077
scheduling_ops6_machines2_conf0.35_seed303,scheduling_toy,12,22,data/instances_rq1_extended/scheduling_ops6_machines2_conf0.35_seed303.json,1,0.7,0.3,fully_connected,132,66,True,1,123,12,24,104,44,"{""barrier"": 2, ""cx"": 44, ""h"": 12, ""rx"": 12, ""rz"": 34}",12,30,176,44,0,44,0.0020805000094696,"{""barrier"": 2, ""cx"": 44, ""rz"": 94, ""sx"": 36}",1.25,1.0,False,,22,0.3333333333333333,3.6666666666666665,5.0,0.9428090415820634,36.0,44.0,5.656854249492381,6.0,20.0,9.818181818181818,20.0,14.0,0.9429327491469246,0.0925925925925925,1,12,4,0.4014060356652949,1.8333333333333333,0.0,2.0,1.3636363636363635,1.6923076923076923
scheduling_ops8_machines2_conf0.35_seed303,scheduling_toy,16,32,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed303.json,1,0.7,0.3,line,30,15,True,1,123,16,30,146,64,"{""barrier"": 2, ""cx"": 64, ""h"": 16, ""rx"": 16, ""rz"": 48}",16,66,284,106,42,64,0.0022117079934105,"{""barrier"": 2, ""cx"": 64, ""rz"": 128, ""swap"": 42, ""sx"": 48}",2.2,1.65625,False,,32,0.2666666666666666,4.0,6.0,1.5811388300841898,38.0,50.0,9.486832980505138,6.0,20.0,9.5,20.0,14.0,0.949754518948034,0.0657894736842105,2,14,6,0.4130886426592797,2.0,1.3125,3.3125,2.0625,1.9452054794520548
scheduling_ops8_machines2_conf0.35_seed303,scheduling_toy,16,32,data/instances_rq1_extended/scheduling_ops8_machines2_conf0.35_seed303.json,1,0.7,0.3,grid_2d,48,24,True,1,123,16,30,146,64,"{""barrier"": 2, ""cx"": 64, ""h"": 16, ""rx"": 16, ""rz"": 48}",16,50,261,83,19,64,0.0022319169947877,"{""barrier"": 2, ""cx"": 64, ""rz"": 128, ""swap"": 19, ""sx"": 48}",1.6666666666666667,1.296875,False,,32,0.2666666666666666,4.0,6.0,1.5811388300841898,38.0,50.0,9.486832980505138,6.0,20.0,9.5,20.0,14.0,0.949754518948034,0.0657894736842105,2,14,6,0.4130886426592797,2.0,0.59375,2.59375,1.5625,1.7876712328767124
